ccess /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/alpha/mm read: 0 write: 0
45652816 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/528x read: 0 write: 0
45652827 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/68VZ328 read: 0 write: 0
45652838 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/523x read: 0 write: 0
45652849 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/5307 read: 0 write: 0
45652859 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/5206 read: 0 write: 0
45652871 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/68EZ328 read: 0 write: 0
45652929 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k read: 0 write: 0
45652941 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/kernel read: 0 write: 0
45652952 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/mm read: 0 write: 0
45652963 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/q40 read: 0 write: 0
45652973 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/lib read: 0 write: 0
45652984 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/bvme6000 read: 0 write: 0
45652995 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/tools read: 0 write: 0
45653006 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/tools/amiga read: 0 write: 0
45653017 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/fpsp040 read: 0 write: 0
45653028 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/mac read: 0 write: 0
45653038 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/apollo read: 0 write: 0
45653049 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/amiga read: 0 write: 0
45653060 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/sun3x read: 0 write: 0
45653071 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/mvme147 read: 0 write: 0
45653084 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/sun3 read: 0 write: 0
45653094 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68k/sun3/prom read: 0 write: 0
